,date,cum_confirmed,cum_deceased,cum_recovered,cum_persons_vaccinated,current_hospitalized_patients,population,location
726,2022-02-25,4903132.0,66658.0,,14821881.0,2433.0,19453561,new-york
727,2022-02-26,4904574.0,66681.0,,14826585.0,2303.0,19453561,new-york
728,2022-02-27,4907229.0,66726.0,,14829198.0,2285.0,19453561,new-york
729,2022-02-28,4908495.0,66741.0,,14835283.0,2168.0,19453561,new-york
730,2022-03-01,4909771.0,66791.0,,14840541.0,2160.0,19453561,new-york
731,2022-03-02,4911447.0,66829.0,,14845666.0,2067.0,19453561,new-york
732,2022-03-03,4913870.0,66863.0,,14850817.0,1958.0,19453561,new-york
733,2022-03-04,4914637.0,66895.0,,14856718.0,1847.0,19453561,new-york
734,2022-03-05,4917196.0,66907.0,,14860984.0,1815.0,19453561,new-york
735,2022-03-06,4920181.0,66940.0,,14862871.0,1797.0,19453561,new-york
736,2022-03-07,4921272.0,66955.0,,14866501.0,1793.0,19453561,new-york
737,2022-03-08,4922305.0,66990.0,,14870285.0,1670.0,19453561,new-york
738,2022-03-09,4923926.0,66995.0,,14873995.0,1628.0,19453561,new-york
739,2022-03-10,4925680.0,67003.0,,14878099.0,1546.0,19453561,new-york
740,2022-03-11,4927976.0,67027.0,,14882541.0,1442.0,19453561,new-york
741,2022-03-12,4928980.0,67027.0,,14885289.0,1377.0,19453561,new-york
742,2022-03-13,4931658.0,67067.0,,14886939.0,1356.0,19453561,new-york
743,2022-03-14,4932742.0,67073.0,,14890352.0,1387.0,19453561,new-york
744,2022-03-15,4935240.0,67105.0,,14894150.0,1387.0,19453561,new-york
745,2022-03-16,4937364.0,67145.0,,14898207.0,1303.0,19453561,new-york
746,2022-03-17,4939755.0,67172.0,,14901749.0,1223.0,19453561,new-york
747,2022-03-18,4941880.0,67191.0,,14906096.0,1259.0,19453561,new-york
748,2022-03-19,4943481.0,67194.0,,14909384.0,1177.0,19453561,new-york
749,2022-03-20,4946816.0,67198.0,,14910704.0,1162.0,19453561,new-york
750,2022-03-21,4948160.0,67203.0,,14913816.0,1201.0,19453561,new-york
751,2022-03-22,4949516.0,67218.0,,14917024.0,1225.0,19453561,new-york
752,2022-03-23,4953072.0,67238.0,,14920125.0,1164.0,19453561,new-york
753,2022-03-24,4956766.0,67242.0,,14923132.0,1119.0,19453561,new-york
754,2022-03-25,4960146.0,67254.0,,14926713.0,1112.0,19453561,new-york
755,2022-03-26,4961905.0,67264.0,,14929259.0,1061.0,19453561,new-york
756,2022-03-27,4966262.0,67276.0,,14930519.0,1095.0,19453561,new-york
757,2022-03-28,4968589.0,67285.0,,14933070.0,1137.0,19453561,new-york
758,2022-03-29,4970905.0,67299.0,,14935891.0,1078.0,19453561,new-york
759,2022-03-30,4973964.0,67306.0,,14940276.0,1076.0,19453561,new-york
760,2022-03-31,4978875.0,67313.0,,14945373.0,1112.0,19453561,new-york
761,2022-04-01,4982764.0,67330.0,,14951396.0,1104.0,19453561,new-york
762,2022-04-02,4985141.0,67334.0,,14955427.0,1091.0,19453561,new-york
763,2022-04-03,4987149.0,67341.0,,14958017.0,1071.0,19453561,new-york
764,2022-04-04,4993542.0,67354.0,,14963546.0,1088.0,19453561,new-york
765,2022-04-05,4996128.0,67357.0,,14969000.0,1179.0,19453561,new-york
766,2022-04-06,4999644.0,67369.0,,14974400.0,1211.0,19453561,new-york
767,2022-04-07,5005809.0,67378.0,,14979724.0,1201.0,19453561,new-york
768,2022-04-08,5011544.0,67387.0,,14985987.0,1243.0,19453561,new-york
769,2022-04-09,5014807.0,67394.0,,14990083.0,1262.0,19453561,new-york
770,2022-04-10,5018213.0,67401.0,,14992493.0,1314.0,19453561,new-york
771,2022-04-11,5027587.0,67413.0,,14997704.0,1409.0,19453561,new-york
772,2022-04-12,5031095.0,67427.0,,15002584.0,1420.0,19453561,new-york
773,2022-04-13,5036645.0,67442.0,,15007673.0,1474.0,19453561,new-york
774,2022-04-14,5044079.0,67447.0,,15012452.0,1464.0,19453561,new-york
775,2022-04-15,5050965.0,67459.0,,15017208.0,1481.0,19453561,new-york
776,2022-04-16,5055230.0,67459.0,,15020027.0,1458.0,19453561,new-york
777,2022-04-17,5058582.0,67459.0,,15020724.0,1446.0,19453561,new-york
778,2022-04-18,5068947.0,67470.0,,15025459.0,1673.0,19453561,new-york
779,2022-04-19,5073609.0,67507.0,,15029885.0,1693.0,19453561,new-york
780,2022-04-20,5080508.0,67525.0,,15034694.0,1748.0,19453561,new-york
781,2022-04-21,5087631.0,67547.0,,15038766.0,1742.0,19453561,new-york
782,2022-04-22,5096091.0,67557.0,,15042861.0,1825.0,19453561,new-york
783,2022-04-23,5100177.0,67561.0,,15045732.0,1824.0,19453561,new-york
784,2022-04-24,5104382.0,67572.0,,15047358.0,1869.0,19453561,new-york
785,2022-04-25,5114160.0,67587.0,,15051106.0,2040.0,19453561,new-york
786,2022-04-26,5118962.0,67605.0,,15054606.0,2120.0,19453561,new-york
787,2022-04-27,5126231.0,67625.0,,15058666.0,2047.0,19453561,new-york
788,2022-04-28,5136083.0,67648.0,,15062589.0,2171.0,19453561,new-york
789,2022-04-29,5144886.0,67664.0,,15067035.0,2211.0,19453561,new-york
790,2022-04-30,5150193.0,67684.0,,15069930.0,2157.0,19453561,new-york
791,2022-05-01,5154714.0,67694.0,,15071461.0,2210.0,19453561,new-york
792,2022-05-02,5166413.0,67711.0,,15074794.0,2304.0,19453561,new-york
793,2022-05-03,5172487.0,67727.0,,15078498.0,2398.0,19453561,new-york
794,2022-05-04,5180822.0,67745.0,,15081932.0,2376.0,19453561,new-york
795,2022-05-05,5191562.0,67770.0,,15085622.0,2545.0,19453561,new-york
796,2022-05-06,5202698.0,67786.0,,15089671.0,2464.0,19453561,new-york
797,2022-05-07,5209140.0,67797.0,,15091994.0,2439.0,19453561,new-york
798,2022-05-08,5215540.0,67816.0,,15092978.0,2554.0,19453561,new-york
799,2022-05-09,5232634.0,67837.0,,15096485.0,2649.0,19453561,new-york
800,2022-05-10,5239296.0,67865.0,,15100084.0,2641.0,19453561,new-york
801,2022-05-11,5248641.0,67892.0,,15103707.0,2615.0,19453561,new-york
802,2022-05-12,5262629.0,67913.0,,15107307.0,2616.0,19453561,new-york
803,2022-05-13,5274472.0,67938.0,,15111144.0,2683.0,19453561,new-york
804,2022-05-14,5280834.0,67953.0,,15113589.0,2666.0,19453561,new-york
805,2022-05-15,5286182.0,67971.0,,15115149.0,2786.0,19453561,new-york
806,2022-05-16,5301899.0,68004.0,,15118186.0,2885.0,19453561,new-york
807,2022-05-17,5309983.0,68033.0,,15121492.0,2931.0,19453561,new-york
808,2022-05-18,5320730.0,68055.0,,15125262.0,2929.0,19453561,new-york
809,2022-05-19,5332600.0,68084.0,,15128712.0,2927.0,19453561,new-york
810,2022-05-20,5343396.0,68112.0,,15132623.0,2876.0,19453561,new-york
811,2022-05-21,5343396.0,68112.0,,15135176.0,2746.0,19453561,new-york
812,2022-05-22,5352710.0,68140.0,,15136636.0,2778.0,19453561,new-york
813,2022-05-23,5369376.0,68165.0,,15140083.0,2908.0,19453561,new-york
814,2022-05-24,5376056.0,68206.0,,15143439.0,2950.0,19453561,new-york
815,2022-05-25,5384203.0,68237.0,,15146735.0,2803.0,19453561,new-york
816,2022-05-26,5394508.0,68254.0,,15149818.0,2771.0,19453561,new-york
817,2022-05-27,5404333.0,68292.0,,15153335.0,2676.0,19453561,new-york
818,2022-05-28,5404333.0,68292.0,,15155146.0,2536.0,19453561,new-york
819,2022-05-29,5404333.0,68292.0,,15156101.0,2519.0,19453561,new-york
820,2022-05-30,5404333.0,68292.0,,15156314.0,2526.0,19453561,new-york
821,2022-05-31,5428274.0,68327.0,,15159218.0,2715.0,19453561,new-york
822,2022-06-01,5433881.0,68383.0,,15162099.0,2749.0,19453561,new-york
823,2022-06-02,5439906.0,68413.0,,15164865.0,2669.0,19453561,new-york
824,2022-06-03,5448458.0,68440.0,,15167898.0,2561.0,19453561,new-york
825,2022-06-04,5451859.0,68460.0,,15169699.0,2390.0,19453561,new-york
826,2022-06-05,5454480.0,68470.0,,15170671.0,2417.0,19453561,new-york
827,2022-06-06,5466857.0,68489.0,,15173273.0,2463.0,19453561,new-york
828,2022-06-07,5471652.0,68526.0,,15175637.0,2374.0,19453561,new-york
829,2022-06-08,5478718.0,68556.0,,15178301.0,2351.0,19453561,new-york
830,2022-06-09,5485426.0,68581.0,,15180832.0,2258.0,19453561,new-york
831,2022-06-10,5488041.0,68589.0,,15183540.0,2248.0,19453561,new-york
832,2022-06-11,5490444.0,68597.0,,15185046.0,2202.0,19453561,new-york
833,2022-06-12,5492398.0,68597.0,,15186031.0,2093.0,19453561,new-york
834,2022-06-13,5506904.0,68624.0,,15188224.0,2205.0,19453561,new-york
835,2022-06-14,5510697.0,68680.0,,15190632.0,2174.0,19453561,new-york
836,2022-06-15,5515340.0,68712.0,,15193036.0,2242.0,19453561,new-york
837,2022-06-16,5521537.0,68743.0,,15195301.0,2153.0,19453561,new-york
838,2022-06-17,5527191.0,68759.0,,15197618.0,2161.0,19453561,new-york
839,2022-06-18,5529583.0,68759.0,,15199045.0,1995.0,19453561,new-york
840,2022-06-19,5531416.0,68759.0,,15199729.0,2018.0,19453561,new-york
841,2022-06-20,5532863.0,68759.0,,15201441.0,2065.0,19453561,new-york
842,2022-06-21,5545860.0,68781.0,,15203508.0,2100.0,19453561,new-york
843,2022-06-22,5549995.0,68829.0,,15205782.0,2166.0,19453561,new-york
844,2022-06-23,5555804.0,68869.0,,15207872.0,2113.0,19453561,new-york
845,2022-06-24,5563095.0,68886.0,,15210094.0,2122.0,19453561,new-york
846,2022-06-25,5565498.0,68886.0,,15211355.0,2066.0,19453561,new-york
847,2022-06-26,5567573.0,68886.0,,15212097.0,2141.0,19453561,new-york
848,2022-06-27,5579899.0,68899.0,,15214054.0,2267.0,19453561,new-york
849,2022-06-28,5584234.0,68943.0,,15216195.0,2297.0,19453561,new-york
850,2022-06-29,5589488.0,68967.0,,15218273.0,2245.0,19453561,new-york
851,2022-06-30,5596869.0,68988.0,,15220463.0,2286.0,19453561,new-york
852,2022-07-01,5604401.0,69011.0,,15222352.0,2251.0,19453561,new-york
853,2022-07-02,5607336.0,69011.0,,15223429.0,2229.0,19453561,new-york
854,2022-07-03,5609533.0,69011.0,,15224018.0,2314.0,19453561,new-york
855,2022-07-04,5611362.0,69020.0,,15224104.0,2386.0,19453561,new-york
856,2022-07-05,5627516.0,69037.0,,15225792.0,2492.0,19453561,new-york
857,2022-07-06,5632283.0,69051.0,,15227780.0,2626.0,19453561,new-york
858,2022-07-07,5638156.0,69106.0,,15229796.0,2551.0,19453561,new-york
859,2022-07-08,5647470.0,69118.0,,15231885.0,2612.0,19453561,new-york
860,2022-07-09,5650598.0,69118.0,,15233138.0,2519.0,19453561,new-york
861,2022-07-10,5653107.0,69118.0,,15233869.0,2538.0,19453561,new-york
862,2022-07-11,5668334.0,69141.0,,15235910.0,2662.0,19453561,new-york
863,2022-07-12,5676121.0,69182.0,,15238035.0,2700.0,19453561,new-york
864,2022-07-13,5682130.0,69201.0,,15240485.0,2782.0,19453561,new-york
865,2022-07-14,5691891.0,69223.0,,15242285.0,2818.0,19453561,new-york
866,2022-07-15,5700453.0,69245.0,,15244451.0,2753.0,19453561,new-york
867,2022-07-16,5703638.0,69245.0,,15245911.0,2743.0,19453561,new-york
868,2022-07-17,5706285.0,69245.0,,15246900.0,2757.0,19453561,new-york
869,2022-07-18,5722320.0,69268.0,,15249262.0,2897.0,19453561,new-york
870,2022-07-19,5727636.0,69322.0,,15251669.0,2940.0,19453561,new-york
871,2022-07-20,5735607.0,69352.0,,15254334.0,3007.0,19453561,new-york
872,2022-07-21,5744579.0,69369.0,,15257252.0,2990.0,19453561,new-york
873,2022-07-22,5752964.0,69408.0,,15260574.0,3018.0,19453561,new-york
874,2022-07-23,5756123.0,69408.0,,15262886.0,2941.0,19453561,new-york
875,2022-07-24,5758805.0,69408.0,,15264182.0,2963.0,19453561,new-york
876,2022-07-25,5773608.0,69435.0,,15266452.0,3073.0,19453561,new-york
877,2022-07-26,5778917.0,69495.0,,15268828.0,3065.0,19453561,new-york
878,2022-07-27,5785423.0,69522.0,,15271697.0,3120.0,19453561,new-york
879,2022-07-28,5793691.0,69564.0,,15274741.0,3054.0,19453561,new-york
880,2022-07-29,5796900.0,69576.0,,15277713.0,2999.0,19453561,new-york
881,2022-07-30,5799922.0,69576.0,,15279199.0,2867.0,19453561,new-york
882,2022-07-31,5802579.0,69576.0,,15280274.0,2897.0,19453561,new-york
883,2022-08-01,5821036.0,69628.0,,15282382.0,2973.0,19453561,new-york
884,2022-08-02,5825470.0,69689.0,,15284420.0,2988.0,19453561,new-york
885,2022-08-03,5828675.0,69697.0,,15286312.0,2986.0,19453561,new-york
886,2022-08-04,5840606.0,69763.0,,15287640.0,2883.0,19453561,new-york
887,2022-08-05,5848249.0,69794.0,,15289123.0,2863.0,19453561,new-york
888,2022-08-06,5850790.0,69794.0,,15290139.0,2778.0,19453561,new-york
889,2022-08-07,5852939.0,69794.0,,15290524.0,2776.0,19453561,new-york
890,2022-08-08,5864089.0,69815.0,,15291756.0,2900.0,19453561,new-york
891,2022-08-09,5868484.0,69877.0,,15293076.0,2905.0,19453561,new-york
892,2022-08-10,5874882.0,69911.0,,15294455.0,2849.0,19453561,new-york
893,2022-08-11,5882394.0,69941.0,,15296029.0,2763.0,19453561,new-york
894,2022-08-12,5888845.0,69976.0,,15297931.0,2737.0,19453561,new-york
895,2022-08-13,5891418.0,69976.0,,15299307.0,2678.0,19453561,new-york
896,2022-08-14,5893546.0,69976.0,,15300120.0,2732.0,19453561,new-york
897,2022-08-15,5900333.0,70001.0,,15302293.0,2792.0,19453561,new-york
898,2022-08-16,5902192.0,70026.0,,15304300.0,2794.0,19453561,new-york
899,2022-08-17,5911816.0,70079.0,,15306433.0,2785.0,19453561,new-york
900,2022-08-18,5917733.0,70102.0,,15308498.0,2774.0,19453561,new-york
901,2022-08-19,5923462.0,70130.0,,15310546.0,2643.0,19453561,new-york
902,2022-08-20,5925952.0,70130.0,,15311519.0,2557.0,19453561,new-york
903,2022-08-21,5928033.0,70130.0,,15312097.0,2584.0,19453561,new-york
904,2022-08-22,5937264.0,70162.0,,15314066.0,2724.0,19453561,new-york
905,2022-08-23,5941134.0,70216.0,,15316184.0,2709.0,19453561,new-york
906,2022-08-24,5945342.0,70248.0,,15318196.0,2717.0,19453561,new-york
907,2022-08-25,5951183.0,70273.0,,15320087.0,2677.0,19453561,new-york
908,2022-08-26,5956144.0,70290.0,,15321910.0,2604.0,19453561,new-york
909,2022-08-27,5958345.0,70290.0,,15322780.0,2535.0,19453561,new-york
910,2022-08-28,5960376.0,70290.0,,15323336.0,2547.0,19453561,new-york
911,2022-08-29,5968639.0,70330.0,,15325145.0,2639.0,19453561,new-york
912,2022-08-30,5971989.0,70374.0,,15326837.0,2617.0,19453561,new-york
913,2022-08-31,5975934.0,70403.0,,15328466.0,2550.0,19453561,new-york
914,2022-09-01,5981489.0,70441.0,,15329890.0,2503.0,19453561,new-york
915,2022-09-02,5985714.0,70458.0,,15331300.0,2412.0,19453561,new-york
916,2022-09-03,5987951.0,70458.0,,15332105.0,2280.0,19453561,new-york
917,2022-09-04,5989830.0,70458.0,,15332655.0,2341.0,19453561,new-york
918,2022-09-05,5991162.0,70458.0,,15332803.0,2381.0,19453561,new-york
919,2022-09-06,5999853.0,70499.0,,15335055.0,2496.0,19453561,new-york
920,2022-09-07,6003329.0,70551.0,,15338461.0,2480.0,19453561,new-york
921,2022-09-08,6007018.0,70581.0,,15342003.0,2449.0,19453561,new-york
922,2022-09-09,6009470.0,70588.0,,15346573.0,2436.0,19453561,new-york
923,2022-09-10,6011665.0,70588.0,,15349033.0,2318.0,19453561,new-york
924,2022-09-11,6014083.0,70588.0,,15350746.0,2400.0,19453561,new-york
925,2022-09-12,6023808.0,70643.0,,15355248.0,2463.0,19453561,new-york
926,2022-09-13,6026783.0,70697.0,,15359225.0,2470.0,19453561,new-york
927,2022-09-14,6031598.0,70733.0,,15363443.0,2426.0,19453561,new-york
928,2022-09-15,6033898.0,70740.0,,15367848.0,2347.0,19453561,new-york
929,2022-09-16,6041536.0,70780.0,,15373234.0,2291.0,19453561,new-york
930,2022-09-17,6044796.0,70780.0,,15375995.0,2250.0,19453561,new-york
931,2022-09-18,6047070.0,70780.0,,15377692.0,2274.0,19453561,new-york
932,2022-09-19,6055837.0,70802.0,,15382453.0,2412.0,19453561,new-york
933,2022-09-20,6059413.0,70850.0,,15386908.0,2470.0,19453561,new-york
934,2022-09-21,6064374.0,70875.0,,15392106.0,2520.0,19453561,new-york
935,2022-09-22,6070978.0,70894.0,,15396965.0,2506.0,19453561,new-york
936,2022-09-23,6076941.0,70920.0,,15402944.0,2434.0,19453561,new-york
937,2022-09-24,6079789.0,70920.0,,15405805.0,2344.0,19453561,new-york
938,2022-09-25,6082194.0,70920.0,,15407410.0,2412.0,19453561,new-york
939,2022-09-26,6090273.0,70936.0,,15412271.0,2533.0,19453561,new-york
940,2022-09-27,6093545.0,70981.0,,15417107.0,2513.0,19453561,new-york
941,2022-09-28,6097881.0,71008.0,,15422036.0,2520.0,19453561,new-york
942,2022-09-29,6103582.0,71073.0,,15426835.0,2555.0,19453561,new-york
943,2022-09-30,6109107.0,71097.0,,15432390.0,2562.0,19453561,new-york
944,2022-10-01,6111750.0,71097.0,,15434929.0,2479.0,19453561,new-york
945,2022-10-02,6113898.0,71097.0,,15436564.0,2475.0,19453561,new-york
946,2022-10-03,6122102.0,71124.0,,15441231.0,2598.0,19453561,new-york
947,2022-10-04,6125135.0,71167.0,,15445472.0,2660.0,19453561,new-york
948,2022-10-05,6129292.0,71186.0,,15450358.0,2724.0,19453561,new-york
949,2022-10-06,6134586.0,71224.0,,15454843.0,2724.0,19453561,new-york
950,2022-10-07,6139022.0,71257.0,,15460195.0,2684.0,19453561,new-york
951,2022-10-08,6141662.0,71257.0,,15462715.0,2651.0,19453561,new-york
952,2022-10-09,6143840.0,71257.0,,15464290.0,2663.0,19453561,new-york
953,2022-10-10,6145553.0,71257.0,,15469057.0,2772.0,19453561,new-york
954,2022-10-11,6154746.0,71298.0,,15473353.0,2875.0,19453561,new-york
955,2022-10-12,6158609.0,71373.0,,15478293.0,2904.0,19453561,new-york
956,2022-10-13,6163421.0,71422.0,,15482621.0,2962.0,19453561,new-york
957,2022-10-14,6166185.0,71435.0,,15488165.0,2988.0,19453561,new-york
958,2022-10-15,6168370.0,71435.0,,15490524.0,2912.0,19453561,new-york
959,2022-10-16,6170556.0,71435.0,,15492017.0,3004.0,19453561,new-york
960,2022-10-17,6181479.0,71481.0,,15496887.0,3142.0,19453561,new-york
961,2022-10-18,6184627.0,71541.0,,15501193.0,3151.0,19453561,new-york
962,2022-10-19,6188598.0,71589.0,,15506070.0,3096.0,19453561,new-york
963,2022-10-20,6193728.0,71623.0,,15510632.0,3084.0,19453561,new-york
964,2022-10-21,6198574.0,71840.0,,15515475.0,3095.0,19453561,new-york
965,2022-10-22,6200626.0,71840.0,,15517894.0,2970.0,19453561,new-york
966,2022-10-23,6202365.0,71840.0,,15519323.0,3016.0,19453561,new-york
967,2022-10-24,6210099.0,71874.0,,15523722.0,3060.0,19453561,new-york
968,2022-10-25,6213286.0,71937.0,,15528078.0,3123.0,19453561,new-york
969,2022-10-26,6217634.0,72393.0,,15532816.0,3171.0,19453561,new-york
970,2022-10-27,6223314.0,72424.0,,15536964.0,3116.0,19453561,new-york
971,2022-10-28,6228543.0,72414.0,,15542149.0,3081.0,19453561,new-york
972,2022-10-29,6230820.0,72414.0,,15544294.0,2953.0,19453561,new-york
973,2022-10-30,6232565.0,72414.0,,15545135.0,2939.0,19453561,new-york
974,2022-10-31,6241217.0,72399.0,,15548194.0,3067.0,19453561,new-york
975,2022-11-01,6244198.0,72437.0,,15550919.0,3109.0,19453561,new-york
976,2022-11-02,6248012.0,72468.0,,15554425.0,3130.0,19453561,new-york
977,2022-11-03,6253375.0,72505.0,,15558103.0,3127.0,19453561,new-york
978,2022-11-04,6258681.0,72537.0,,15562677.0,3031.0,19453561,new-york
979,2022-11-05,6260856.0,72537.0,,15564741.0,2974.0,19453561,new-york
980,2022-11-06,6262784.0,72537.0,,15566023.0,3111.0,19453561,new-york
981,2022-11-07,6272789.0,72572.0,,15569731.0,3172.0,19453561,new-york
982,2022-11-08,6274325.0,72619.0,,15573313.0,3243.0,19453561,new-york
983,2022-11-09,6280581.0,72667.0,,15576980.0,3089.0,19453561,new-york
984,2022-11-10,6286317.0,72674.0,,15580600.0,2958.0,19453561,new-york
985,2022-11-11,6288122.0,76406.0,,15584678.0,2959.0,19453561,new-york
986,2022-11-12,6289735.0,76406.0,,15586573.0,2898.0,19453561,new-york
987,2022-11-13,6291147.0,76406.0,,15587757.0,2909.0,19453561,new-york
988,2022-11-14,6302495.0,76407.0,,15591148.0,3015.0,19453561,new-york
989,2022-11-15,6305957.0,76445.0,,15594700.0,3024.0,19453561,new-york
990,2022-11-16,6309897.0,76488.0,,15598179.0,3006.0,19453561,new-york
991,2022-11-17,6315469.0,76506.0,,15601518.0,2883.0,19453561,new-york
992,2022-11-18,6320328.0,76525.0,,15605307.0,2912.0,19453561,new-york
993,2022-11-19,6322200.0,76525.0,,15607096.0,2942.0,19453561,new-york
994,2022-11-20,6323637.0,76525.0,,15608218.0,2971.0,19453561,new-york
995,2022-11-21,6331740.0,76539.0,,15611198.0,3143.0,19453561,new-york
996,2022-11-22,6334600.0,76564.0,,15613987.0,3071.0,19453561,new-york
997,2022-11-23,6338021.0,76618.0,,15616605.0,3129.0,19453561,new-york
998,2022-11-24,6340383.0,76618.0,,15616663.0,2972.0,19453561,new-york
999,2022-11-25,6342118.0,76618.0,,15618509.0,3071.0,19453561,new-york
1000,2022-11-26,6343119.0,76618.0,,15619956.0,3166.0,19453561,new-york
1001,2022-11-27,6344503.0,76618.0,,15620914.0,3280.0,19453561,new-york
1002,2022-11-28,6357517.0,76665.0,,15622992.0,3448.0,19453561,new-york
1003,2022-11-29,6363550.0,76709.0,,15625197.0,3554.0,19453561,new-york
1004,2022-11-30,6370527.0,76738.0,,15628155.0,3608.0,19453561,new-york
1005,2022-12-01,6380036.0,76759.0,,15631033.0,3590.0,19453561,new-york
1006,2022-12-02,6388095.0,76783.0,,15634308.0,3554.0,19453561,new-york
1007,2022-12-03,6390906.0,76783.0,,15635845.0,3423.0,19453561,new-york
1008,2022-12-04,6392764.0,76783.0,,15636840.0,3516.0,19453561,new-york
1009,2022-12-05,6404665.0,76805.0,,15639320.0,3661.0,19453561,new-york
1010,2022-12-06,6409790.0,76842.0,,15641714.0,3795.0,19453561,new-york
1011,2022-12-07,6415690.0,76871.0,,15644125.0,3839.0,19453561,new-york
1012,2022-12-08,6423868.0,77173.0,,15646739.0,3833.0,19453561,new-york
1013,2022-12-09,6431394.0,77194.0,,15649870.0,3766.0,19453561,new-york
1014,2022-12-10,6434003.0,77194.0,,15651613.0,3670.0,19453561,new-york
1015,2022-12-11,6436710.0,77194.0,,15652667.0,3640.0,19453561,new-york
1016,2022-12-12,6449500.0,77227.0,,15655359.0,3862.0,19453561,new-york
1017,2022-12-13,6454678.0,77272.0,,15657996.0,3883.0,19453561,new-york
1018,2022-12-14,6460218.0,77303.0,,15660689.0,3916.0,19453561,new-york
1019,2022-12-15,6468605.0,77331.0,,15663071.0,4064.0,19453561,new-york
1020,2022-12-16,6476461.0,77336.0,,15665707.0,4012.0,19453561,new-york
1021,2022-12-17,6479369.0,77336.0,,15667384.0,3916.0,19453561,new-york
1022,2022-12-18,6481785.0,77336.0,,15668414.0,4094.0,19453561,new-york
1023,2022-12-19,6495361.0,77378.0,,15670912.0,4160.0,19453561,new-york
1024,2022-12-20,6500483.0,77440.0,,15673339.0,4282.0,19453561,new-york
1025,2022-12-21,6506566.0,77478.0,,15675638.0,4200.0,19453561,new-york
1026,2022-12-22,6515108.0,77514.0,,15677517.0,4079.0,19453561,new-york
1027,2022-12-23,6523020.0,77546.0,,15679019.0,3933.0,19453561,new-york
1028,2022-12-24,6526059.0,77546.0,,15679332.0,3749.0,19453561,new-york
1029,2022-12-25,6528288.0,77546.0,,15679346.0,3796.0,19453561,new-york
1030,2022-12-26,6529668.0,77546.0,,15680243.0,3898.0,19453561,new-york
1031,2022-12-27,6543018.0,77577.0,,15682339.0,4209.0,19453561,new-york
1032,2022-12-28,6546293.0,77619.0,,15684271.0,4271.0,19453561,new-york
1033,2022-12-29,6552600.0,77677.0,,15686088.0,4224.0,19453561,new-york
1034,2022-12-30,6560495.0,77722.0,,15687790.0,4258.0,19453561,new-york
1035,2022-12-31,6563605.0,77722.0,,15688248.0,4234.0,19453561,new-york
1036,2023-01-01,6566031.0,77722.0,,15688274.0,4294.0,19453561,new-york
1037,2023-01-02,6567878.0,77722.0,,15689275.0,4468.0,19453561,new-york
1038,2023-01-03,6582419.0,77777.0,,15690980.0,4668.0,19453561,new-york
1039,2023-01-04,6586454.0,78127.0,,15692763.0,4668.0,19453561,new-york
1040,2023-01-05,6593541.0,78166.0,,15694481.0,4613.0,19453561,new-york
1041,2023-01-06,6601432.0,78198.0,,15696612.0,4523.0,19453561,new-york
1042,2023-01-07,6604330.0,78198.0,,15697822.0,4266.0,19453561,new-york
1043,2023-01-08,6606540.0,78198.0,,15698572.0,4241.0,19453561,new-york
1044,2023-01-09,6618315.0,78224.0,,15700145.0,4259.0,19453561,new-york
1045,2023-01-10,6622254.0,78285.0,,15701732.0,4222.0,19453561,new-york
1046,2023-01-11,6626601.0,78345.0,,15703242.0,3986.0,19453561,new-york
1047,2023-01-12,6632546.0,78380.0,,15704626.0,3827.0,19453561,new-york
1048,2023-01-13,6637885.0,78413.0,,15706311.0,3741.0,19453561,new-york
1049,2023-01-14,6639915.0,78413.0,,15707247.0,3705.0,19453561,new-york
1050,2023-01-15,6641533.0,78413.0,,15707688.0,3708.0,19453561,new-york
1051,2023-01-16,6642793.0,78413.0,,15708604.0,3759.0,19453561,new-york
1052,2023-01-17,6653128.0,78448.0,,15709860.0,3815.0,19453561,new-york
1053,2023-01-18,6656713.0,78492.0,,15710946.0,3599.0,19453561,new-york
1054,2023-01-19,6662129.0,78495.0,,15712022.0,3446.0,19453561,new-york
1055,2023-01-20,6664335.0,78497.0,,15713305.0,3340.0,19453561,new-york
1056,2023-01-21,6666239.0,78497.0,,15713905.0,3158.0,19453561,new-york
1057,2023-01-22,6667777.0,78497.0,,15714173.0,3207.0,19453561,new-york
1058,2023-01-23,6679070.0,78627.0,,15715003.0,3331.0,19453561,new-york
1059,2023-01-24,6682326.0,78679.0,,15716001.0,3230.0,19453561,new-york
1060,2023-01-25,6685794.0,78700.0,,15716908.0,3203.0,19453561,new-york
1061,2023-01-26,6690468.0,78721.0,,15717807.0,3109.0,19453561,new-york
1062,2023-01-27,6692351.0,78723.0,,15718835.0,3038.0,19453561,new-york
1063,2023-01-28,6694112.0,78723.0,,15719269.0,2860.0,19453561,new-york
1064,2023-01-29,6695611.0,78723.0,,15719592.0,2894.0,19453561,new-york
1065,2023-01-30,6704403.0,78808.0,,15720461.0,2942.0,19453561,new-york
1066,2023-01-31,6706997.0,78850.0,,15721309.0,2948.0,19453561,new-york
1067,2023-02-01,6710087.0,78874.0,,15722141.0,2866.0,19453561,new-york
1068,2023-02-02,6714356.0,78902.0,,15722952.0,2730.0,19453561,new-york
1069,2023-02-03,6718359.0,78920.0,,15723923.0,2691.0,19453561,new-york
1070,2023-02-04,6719994.0,78920.0,,15724335.0,2539.0,19453561,new-york
1071,2023-02-05,6721204.0,78920.0,,15724609.0,2598.0,19453561,new-york
