,date,cum_confirmed,cum_deceased,cum_recovered,cum_persons_vaccinated,current_hospitalized_patients,population,location
722,2022-03-10,1096599,3897.0,954774.0,,137928.0,13942856,tokyo
723,2022-03-11,1105063,3923.0,966741.0,,134399.0,13942856,tokyo
724,2022-03-12,1114227,3937.0,978427.0,,131863.0,13942856,tokyo
725,2022-03-13,1122358,3946.0,989931.0,,128481.0,13942856,tokyo
726,2022-03-14,1127194,3963.0,1001755.0,,121476.0,13942856,tokyo
727,2022-03-15,1145251,3999.0,1022142.0,,119110.0,13942856,tokyo
728,2022-03-16,1135030,3978.0,1012045.0,,119007.0,13942856,tokyo
729,2022-03-17,1153712,4021.0,1029202.0,,120489.0,13942856,tokyo
730,2022-03-18,1161537,4042.0,1034946.0,,122549.0,13942856,tokyo
731,2022-03-19,1168981,4055.0,1044692.0,,120234.0,13942856,tokyo
732,2022-03-20,1175483,4063.0,1055203.0,,116217.0,13942856,tokyo
733,2022-03-21,1179338,4069.0,1068646.0,,106623.0,13942856,tokyo
734,2022-03-22,1182871,4073.0,1077729.0,,101069.0,13942856,tokyo
735,2022-03-23,1189301,4087.0,1090301.0,,94913.0,13942856,tokyo
736,2022-03-24,1198176,4103.0,1095827.0,,98246.0,13942856,tokyo
737,2022-03-25,1205465,4114.0,1108164.0,,93187.0,13942856,tokyo
738,2022-03-26,1212905,4132.0,1116501.0,,92272.0,13942856,tokyo
739,2022-03-27,1220749,4141.0,1123661.0,,92947.0,13942856,tokyo
740,2022-03-28,1225293,4141.0,1133905.0,,87247.0,13942856,tokyo
741,2022-03-29,1233139,4146.0,1141547.0,,87446.0,13942856,tokyo
742,2022-03-30,1242659,4157.0,1147545.0,,90957.0,13942856,tokyo
743,2022-03-31,1250651,4169.0,1151895.0,,94587.0,13942856,tokyo
744,2022-04-01,1258633,4178.0,1155408.0,,99047.0,13942856,tokyo
745,2022-04-02,1266028,4182.0,1162753.0,,99093.0,13942856,tokyo
746,2022-04-03,1273927,4191.0,1169701.0,,100035.0,13942856,tokyo
747,2022-04-04,1278311,4198.0,1176306.0,,97807.0,13942856,tokyo
748,2022-04-05,1285279,4207.0,1182875.0,,98197.0,13942856,tokyo
749,2022-04-06,1293931,4213.0,1189572.0,,100146.0,13942856,tokyo
750,2022-04-07,1302684,4219.0,1193468.0,,104997.0,13942856,tokyo
751,2022-04-08,1310796,4228.0,1202158.0,,104410.0,13942856,tokyo
752,2022-04-09,1318898,4234.0,1209883.0,,104781.0,13942856,tokyo
753,2022-04-10,1326924,4234.0,1216972.0,,105718.0,13942856,tokyo
754,2022-04-11,1326924,4234.0,1216972.0,,105718.0,13942856,tokyo
755,2022-04-12,1338408,4239.0,1221207.0,,112962.0,13942856,tokyo
756,2022-04-13,1346661,4244.0,1236982.0,,105435.0,13942856,tokyo
757,2022-04-14,1355201,4251.0,1243460.0,,107490.0,13942856,tokyo
758,2022-04-15,1361969,4258.0,1257086.0,,100625.0,13942856,tokyo
759,2022-04-16,1368766,4267.0,1265796.0,,98703.0,13942856,tokyo
760,2022-04-17,1373986,4272.0,1273552.0,,96162.0,13942856,tokyo
761,2022-04-18,1377465,4275.0,1275028.0,,98162.0,13942856,tokyo
762,2022-04-19,1383048,4279.0,1287344.0,,91425.0,13942856,tokyo
763,2022-04-20,1389824,4284.0,1294878.0,,90662.0,13942856,tokyo
764,2022-04-21,1396537,4292.0,1298912.0,,93333.0,13942856,tokyo
765,2022-04-22,1401933,4301.0,1303128.0,,94504.0,13942856,tokyo
766,2022-04-23,1407320,4305.0,1320233.0,,82782.0,13942856,tokyo
767,2022-04-24,1412256,4305.0,1326575.0,,81376.0,13942856,tokyo
768,2022-04-25,1415397,4310.0,1333009.0,,78078.0,13942856,tokyo
769,2022-04-26,1420445,4313.0,1338894.0,,77238.0,13942856,tokyo
770,2022-04-27,1426497,4319.0,1344992.0,,77186.0,13942856,tokyo
771,2022-04-28,1431891,4323.0,1348407.0,,79161.0,13942856,tokyo
772,2022-04-29,1435784,4328.0,1353872.0,,77584.0,13942856,tokyo
773,2022-04-30,1438644,4328.0,1355087.0,,79229.0,13942856,tokyo
774,2022-05-01,1441805,4334.0,1365596.0,,71875.0,13942856,tokyo
775,2022-05-02,1444208,4337.0,1370773.0,,69098.0,13942856,tokyo
776,2022-05-03,1447565,4341.0,1377339.0,,65885.0,13942856,tokyo
777,2022-05-04,1450564,4347.0,1381499.0,,64718.0,13942856,tokyo
778,2022-05-05,1452884,4351.0,1384061.0,,64472.0,13942856,tokyo
779,2022-05-06,1455565,4356.0,1389961.0,,61248.0,13942856,tokyo
780,2022-05-07,1459374,4362.0,1394847.0,,60165.0,13942856,tokyo
781,2022-05-08,1464085,4368.0,1399269.0,,60448.0,13942856,tokyo
782,2022-05-09,1467096,4368.0,1403943.0,,58785.0,13942856,tokyo
783,2022-05-10,1471547,4370.0,1408709.0,,58468.0,13942856,tokyo
784,2022-05-11,1476311,4375.0,1423532.0,,48404.0,13942856,tokyo
785,2022-05-12,1480527,4379.0,1426115.0,,50033.0,13942856,tokyo
786,2022-05-13,1484636,4383.0,1430392.0,,49861.0,13942856,tokyo
787,2022-05-14,1488435,4393.0,1432897.0,,51145.0,13942856,tokyo
788,2022-05-15,1491783,4400.0,1434237.0,,53146.0,13942856,tokyo
789,2022-05-16,1494160,4404.0,1439715.0,,50041.0,13942856,tokyo
790,2022-05-17,1497823,4413.0,1445196.0,,48214.0,13942856,tokyo
791,2022-05-18,1502178,4420.0,1452210.0,,45548.0,13942856,tokyo
792,2022-05-19,1506350,4425.0,1455020.0,,46905.0,13942856,tokyo
793,2022-05-20,1509923,4432.0,1461356.0,,44135.0,13942856,tokyo
794,2022-05-21,1513387,4439.0,1465519.0,,43429.0,13942856,tokyo
795,2022-05-22,1516704,4445.0,1468999.0,,43260.0,13942856,tokyo
796,2022-05-23,1518729,4451.0,1473447.0,,40831.0,13942856,tokyo
797,2022-05-24,1522000,4456.0,1477873.0,,39671.0,13942856,tokyo
798,2022-05-25,1525929,4464.0,1479527.0,,41938.0,13942856,tokyo
799,2022-05-26,1529320,4474.0,1484831.0,,40015.0,13942856,tokyo
800,2022-05-27,1531950,4482.0,1490141.0,,37327.0,13942856,tokyo
801,2022-05-28,1534499,4489.0,1494339.0,,35671.0,13942856,tokyo
802,2022-05-29,1536693,4493.0,1497968.0,,34232.0,13942856,tokyo
803,2022-05-30,1538037,4496.0,1501916.0,,31625.0,13942856,tokyo
804,2022-05-31,1540308,4502.0,1505759.0,,30047.0,13942856,tokyo
805,2022-06-01,1542723,4507.0,1508909.0,,29307.0,13942856,tokyo
806,2022-06-02,1545058,4512.0,1511044.0,,29502.0,13942856,tokyo
807,2022-06-03,1547169,4516.0,1514652.0,,28001.0,13942856,tokyo
808,2022-06-04,1549240,4521.0,1517940.0,,26779.0,13942856,tokyo
809,2022-06-05,1550824,4523.0,1520583.0,,25718.0,13942856,tokyo
810,2022-06-06,1551837,4523.0,1523442.0,,23872.0,13942856,tokyo
811,2022-06-07,1553637,4524.0,1526070.0,,23043.0,13942856,tokyo
812,2022-06-08,1555572,4526.0,1528504.0,,22542.0,13942856,tokyo
813,2022-06-09,1557448,4530.0,1530011.0,,22907.0,13942856,tokyo
814,2022-06-10,1559048,4533.0,1532929.0,,21586.0,13942856,tokyo
815,2022-06-11,1560574,4535.0,1536076.0,,19963.0,13942856,tokyo
816,2022-06-12,1562120,4535.0,1538355.0,,19230.0,13942856,tokyo
817,2022-06-13,1563080,4537.0,1540540.0,,18003.0,13942856,tokyo
818,2022-06-14,1564608,4543.0,1543039.0,,17026.0,13942856,tokyo
819,2022-06-15,1566623,4546.0,1544542.0,,17535.0,13942856,tokyo
820,2022-06-16,1568442,4549.0,1545870.0,,18023.0,13942856,tokyo
821,2022-06-17,1570038,4553.0,1548448.0,,17037.0,13942856,tokyo
822,2022-06-18,1571719,4557.0,1550176.0,,16986.0,13942856,tokyo
823,2022-06-19,1573341,4561.0,1552019.0,,16761.0,13942856,tokyo
824,2022-06-20,1574417,4561.0,1553912.0,,15944.0,13942856,tokyo
825,2022-06-21,1576380,4561.0,1555587.0,,16232.0,13942856,tokyo
826,2022-06-22,1578709,4562.0,1556935.0,,17212.0,13942856,tokyo
827,2022-06-23,1581122,4563.0,1558134.0,,18425.0,13942856,tokyo
828,2022-06-24,1583303,4565.0,1560151.0,,18587.0,13942856,tokyo
829,2022-06-25,1585463,4567.0,1561837.0,,19059.0,13942856,tokyo
830,2022-06-26,1587467,4568.0,1563445.0,,19454.0,13942856,tokyo
831,2022-06-27,1588984,4568.0,1565361.0,,19055.0,13942856,tokyo
832,2022-06-28,1591498,4570.0,1567137.0,,19791.0,13942856,tokyo
833,2022-06-29,1595301,4573.0,1568564.0,,22164.0,13942856,tokyo
834,2022-06-30,1598831,4575.0,1569698.0,,24558.0,13942856,tokyo
835,2022-07-01,1602377,4577.0,1571804.0,,25996.0,13942856,tokyo
836,2022-07-02,1605993,4578.0,1573854.0,,27561.0,13942856,tokyo
837,2022-07-03,1609781,4579.0,1575810.0,,29392.0,13942856,tokyo
838,2022-07-04,1612553,4580.0,1578120.0,,29853.0,13942856,tokyo
839,2022-07-05,1617855,4583.0,1580296.0,,32976.0,13942856,tokyo
840,2022-07-06,1626196,4585.0,1582382.0,,39229.0,13942856,tokyo
841,2022-07-07,1634725,4585.0,1584351.0,,45789.0,13942856,tokyo
842,2022-07-08,1643502,4586.0,1587680.0,,51236.0,13942856,tokyo
843,2022-07-09,1653218,4586.0,1591202.0,,57430.0,13942856,tokyo
844,2022-07-10,1662700,4587.0,1594908.0,,63205.0,13942856,tokyo
845,2022-07-11,1668931,4587.0,1599085.0,,65259.0,13942856,tokyo
846,2022-07-12,1680442,4588.0,1603335.0,,72519.0,13942856,tokyo
847,2022-07-13,1697320,4590.0,1605319.0,,87411.0,13942856,tokyo
848,2022-07-14,1713982,4592.0,1611586.0,,97804.0,13942856,tokyo
849,2022-07-15,1733041,4594.0,1618545.0,,109902.0,13942856,tokyo
850,2022-07-16,1751960,4596.0,1626048.0,,121316.0,13942856,tokyo
851,2022-07-17,1769750,4597.0,1633960.0,,131193.0,13942856,tokyo
852,2022-07-18,1782446,4598.0,1643016.0,,134832.0,13942856,tokyo
853,2022-07-19,1793464,4598.0,1652678.0,,136188.0,13942856,tokyo
854,2022-07-20,1813865,4602.0,1661468.0,,147795.0,13942856,tokyo
855,2022-07-21,1845743,4607.0,1670077.0,,171059.0,13942856,tokyo
856,2022-07-22,1880738,4614.0,1677003.0,,199121.0,13942856,tokyo
857,2022-07-23,1913436,4621.0,1702285.0,,206530.0,13942856,tokyo
858,2022-07-24,1941548,4623.0,1719614.0,,217311.0,13942856,tokyo
859,2022-07-25,1963935,4626.0,1734113.0,,225196.0,13942856,tokyo
860,2022-07-26,1995528,4631.0,1767556.0,,223341.0,13942856,tokyo
861,2022-07-27,2024564,4637.0,1786835.0,,233092.0,13942856,tokyo
862,2022-07-28,2064970,4644.0,1800263.0,,260063.0,13942856,tokyo
863,2022-07-29,2101784,4649.0,1816253.0,,280882.0,13942856,tokyo
864,2022-07-30,2135250,4661.0,1823659.0,,306930.0,13942856,tokyo
865,2022-07-31,2166733,4669.0,1881614.0,,280450.0,13942856,tokyo
866,2022-08-01,2188691,4672.0,1904271.0,,279748.0,13942856,tokyo
867,2022-08-02,2219533,4681.0,1949144.0,,265708.0,13942856,tokyo
868,2022-08-03,2258473,4693.0,1963200.0,,290580.0,13942856,tokyo
869,2022-08-04,2293812,4708.0,2008817.0,,280287.0,13942856,tokyo
870,2022-08-05,2331579,4729.0,2036534.0,,290316.0,13942856,tokyo
871,2022-08-06,2362549,4742.0,2075006.0,,282801.0,13942856,tokyo
872,2022-08-07,2388862,4754.0,2102542.0,,281566.0,13942856,tokyo
873,2022-08-08,2406746,4767.0,2132506.0,,269473.0,13942856,tokyo
874,2022-08-09,2435861,4787.0,2169589.0,,261485.0,13942856,tokyo
875,2022-08-10,2470104,4804.0,2205628.0,,259672.0,13942856,tokyo
876,2022-08-11,2501351,4826.0,2221030.0,,275495.0,13942856,tokyo
877,2022-08-12,2521752,4856.0,2260191.0,,256705.0,13942856,tokyo
878,2022-08-13,2545525,4888.0,2293031.0,,247606.0,13942856,tokyo
879,2022-08-14,2568265,4901.0,2300793.0,,262571.0,13942856,tokyo
880,2022-08-15,2591400,4915.0,2354218.0,,232267.0,13942856,tokyo
881,2022-08-16,2614911,4937.0,2397347.0,,212627.0,13942856,tokyo
882,2022-08-17,2644327,4962.0,2424718.0,,214647.0,13942856,tokyo
883,2022-08-18,2671780,4989.0,2444537.0,,222254.0,13942856,tokyo
884,2022-08-19,2699456,5017.0,2477429.0,,217010.0,13942856,tokyo
885,2022-08-20,2724733,5040.0,2504622.0,,215072.0,13942856,tokyo
886,2022-08-21,2749513,5069.0,2531179.0,,213265.0,13942856,tokyo
887,2022-08-22,2764598,5091.0,2553129.0,,206378.0,13942856,tokyo
888,2022-08-23,2786368,5116.0,2581659.0,,199593.0,13942856,tokyo
889,2022-08-24,2811812,5138.0,2600070.0,,206604.0,13942856,tokyo
890,2022-08-25,2834941,5164.0,2621383.0,,208394.0,13942856,tokyo
891,2022-08-26,2853364,5189.0,2650595.0,,197580.0,13942856,tokyo
892,2022-08-27,2870490,5214.0,2673101.0,,192175.0,13942856,tokyo
893,2022-08-28,2886324,5237.0,2693351.0,,187736.0,13942856,tokyo
894,2022-08-29,2896204,5267.0,2718052.0,,172885.0,13942856,tokyo
895,2022-08-30,2910423,5293.0,2739445.0,,165685.0,13942856,tokyo
896,2022-08-31,2925619,5321.0,2759155.0,,161143.0,13942856,tokyo
897,2022-09-01,2940070,5351.0,2770180.0,,164539.0,13942856,tokyo
898,2022-09-02,2952483,5381.0,2790824.0,,156278.0,13942856,tokyo
899,2022-09-03,2965044,5408.0,2807388.0,,152248.0,13942856,tokyo
900,2022-09-04,2974679,5439.0,2822011.0,,147229.0,13942856,tokyo
901,2022-09-05,2981975,5470.0,2844370.0,,132135.0,13942856,tokyo
902,2022-09-06,2991461,5497.0,2860945.0,,125019.0,13942856,tokyo
903,2022-09-07,3005029,5526.0,2874517.0,,124986.0,13942856,tokyo
904,2022-09-08,3015669,5556.0,2886635.0,,123478.0,13942856,tokyo
905,2022-09-09,3024909,5585.0,2930195.0,,89129.0,13942856,tokyo
906,2022-09-10,3034897,5612.0,2939038.0,,90247.0,13942856,tokyo
907,2022-09-11,3042647,5636.0,2947169.0,,89842.0,13942856,tokyo
908,2022-09-12,3048301,5655.0,2956385.0,,86261.0,13942856,tokyo
909,2022-09-13,3057156,5675.0,2970898.0,,80583.0,13942856,tokyo
910,2022-09-14,3067749,5691.0,2981816.0,,80242.0,13942856,tokyo
911,2022-09-15,3076574,5705.0,2992403.0,,78466.0,13942856,tokyo
912,2022-09-16,3085210,5718.0,3001187.0,,78305.0,13942856,tokyo
913,2022-09-17,3093228,5728.0,3008853.0,,78647.0,13942856,tokyo
914,2022-09-18,3101305,5734.0,3015890.0,,79681.0,13942856,tokyo
915,2022-09-19,3105374,5739.0,3025171.0,,74464.0,13942856,tokyo
916,2022-09-20,3109168,5744.0,3035846.0,,67578.0,13942856,tokyo
917,2022-09-21,3116227,5753.0,3048900.0,,61574.0,13942856,tokyo
918,2022-09-22,3125077,5760.0,3058233.0,,61084.0,13942856,tokyo
919,2022-09-23,3132636,5768.0,3064678.0,,62190.0,13942856,tokyo
920,2022-09-24,3137491,5777.0,3071607.0,,60107.0,13942856,tokyo
921,2022-09-25,3143112,5786.0,3088077.0,,49249.0,13942856,tokyo
922,2022-09-26,3154675,5792.0,3093983.0,,49653.0,13942856,tokyo
923,2022-09-27,3160002,5800.0,3093983.0,,49542.0,13942856,tokyo
924,2022-09-28,3165034,5810.0,3093983.0,,49313.0,13942856,tokyo
925,2022-09-29,3169592,5822.0,3093983.0,,49174.0,13942856,tokyo
926,2022-09-30,3173426,5832.0,3093983.0,,49023.0,13942856,tokyo
927,2022-10-01,3176348,5845.0,3093983.0,,49126.0,13942856,tokyo
928,2022-10-02,3178021,5856.0,3093983.0,,49035.0,13942856,tokyo
929,2022-10-03,3182331,5867.0,3093983.0,,48983.0,13942856,tokyo
930,2022-10-04,3186398,5875.0,3093983.0,,48929.0,13942856,tokyo
931,2022-10-05,3189440,5882.0,3093983.0,,48779.0,13942856,tokyo
932,2022-10-06,3192456,5891.0,3093983.0,,48781.0,13942856,tokyo
933,2022-10-07,3195061,5898.0,3093983.0,,48755.0,13942856,tokyo
934,2022-10-08,3197303,5904.0,3093983.0,,48710.0,13942856,tokyo
935,2022-10-09,3198675,5908.0,3093983.0,,48630.0,13942856,tokyo
936,2022-10-10,3200709,5912.0,3093983.0,,48543.0,13942856,tokyo
937,2022-10-11,3205499,5918.0,3093983.0,,48380.0,13942856,tokyo
938,2022-10-12,3209837,5923.0,3093983.0,,48208.0,13942856,tokyo
939,2022-10-13,3213332,5928.0,3093983.0,,48181.0,13942856,tokyo
940,2022-10-14,3216571,5932.0,3093983.0,,48254.0,13942856,tokyo
941,2022-10-15,3219285,5936.0,3093983.0,,48321.0,13942856,tokyo
942,2022-10-16,3220873,5941.0,3093983.0,,48355.0,13942856,tokyo
943,2022-10-17,3225097,5947.0,3093983.0,,48355.0,13942856,tokyo
944,2022-10-18,3232790,5956.0,3093983.0,,48368.0,13942856,tokyo
945,2022-10-19,3232790,5956.0,3093983.0,,48368.0,13942856,tokyo
946,2022-10-20,3235630,5962.0,3093983.0,,48471.0,13942856,tokyo
947,2022-10-21,3238861,5967.0,3093983.0,,48533.0,13942856,tokyo
948,2022-10-22,3241666,5971.0,3093983.0,,48563.0,13942856,tokyo
949,2022-10-23,3243401,5977.0,3093983.0,,48587.0,13942856,tokyo
950,2022-10-24,3248100,5980.0,3093983.0,,48645.0,13942856,tokyo
951,2022-10-25,3252447,5982.0,3093983.0,,48633.0,13942856,tokyo
952,2022-10-26,3256388,5986.0,3093983.0,,48659.0,13942856,tokyo
953,2022-10-27,3259908,5991.0,3093983.0,,48791.0,13942856,tokyo
954,2022-10-28,3264029,5995.0,3093983.0,,48865.0,13942856,tokyo
955,2022-10-29,3267716,6001.0,3093983.0,,48916.0,13942856,tokyo
956,2022-10-30,3269735,6005.0,3093983.0,,49008.0,13942856,tokyo
957,2022-10-31,3276255,6010.0,3093983.0,,49055.0,13942856,tokyo
958,2022-11-01,3282617,6013.0,3093983.0,,49091.0,13942856,tokyo
959,2022-11-02,3289303,6015.0,3093983.0,,49228.0,13942856,tokyo
960,2022-11-03,3292393,6018.0,3093983.0,,49186.0,13942856,tokyo
961,2022-11-04,3300360,6020.0,3093983.0,,49435.0,13942856,tokyo
962,2022-11-05,3306624,6021.0,3093983.0,,49535.0,13942856,tokyo
963,2022-11-06,3310113,6022.0,3093983.0,,49701.0,13942856,tokyo
964,2022-11-07,3318811,6025.0,3093983.0,,49901.0,13942856,tokyo
965,2022-11-08,3327823,6030.0,3093983.0,,49976.0,13942856,tokyo
966,2022-11-09,3335792,6037.0,3093983.0,,50042.0,13942856,tokyo
967,2022-11-10,3343691,6044.0,3093983.0,,50240.0,13942856,tokyo
968,2022-11-11,3351712,6052.0,3093983.0,,50416.0,13942856,tokyo
969,2022-11-12,3358634,6055.0,3093983.0,,50498.0,13942856,tokyo
970,2022-11-13,3362659,6059.0,3093983.0,,50674.0,13942856,tokyo
971,2022-11-14,3373855,6064.0,3093983.0,,50832.0,13942856,tokyo
972,2022-11-15,3383921,6071.0,3093983.0,,50870.0,13942856,tokyo
973,2022-11-16,3393676,6077.0,3093983.0,,50993.0,13942856,tokyo
974,2022-11-17,3401968,6086.0,3093983.0,,51131.0,13942856,tokyo
975,2022-11-18,3411425,6095.0,3093983.0,,51222.0,13942856,tokyo
976,2022-11-19,3419202,6102.0,3093983.0,,51292.0,13942856,tokyo
977,2022-11-20,3423821,6108.0,3093983.0,,51315.0,13942856,tokyo
978,2022-11-21,3436578,6114.0,3093983.0,,51347.0,13942856,tokyo
979,2022-11-22,3449428,6123.0,3093983.0,,51314.0,13942856,tokyo
980,2022-11-23,3455067,6130.0,3093983.0,,51203.0,13942856,tokyo
981,2022-11-24,3468005,6141.0,3093983.0,,51533.0,13942856,tokyo
982,2022-11-25,3481574,6150.0,3093983.0,,51713.0,13942856,tokyo
983,2022-11-26,3491920,6156.0,3093983.0,,51759.0,13942856,tokyo
984,2022-11-27,3497687,6162.0,3093983.0,,51901.0,13942856,tokyo
985,2022-11-28,3512368,6169.0,3093983.0,,52021.0,13942856,tokyo
986,2022-11-29,3526767,6180.0,3093983.0,,51986.0,13942856,tokyo
987,2022-11-30,3539099,6194.0,3093983.0,,51890.0,13942856,tokyo
988,2022-12-01,3550343,6215.0,3093983.0,,52177.0,13942856,tokyo
989,2022-12-02,3563664,6228.0,3093983.0,,52391.0,13942856,tokyo
990,2022-12-03,3574118,6244.0,3093983.0,,52179.0,13942856,tokyo
991,2022-12-04,3579506,6258.0,3093983.0,,52022.0,13942856,tokyo
992,2022-12-05,3595006,6277.0,3093983.0,,52228.0,13942856,tokyo
993,2022-12-06,3609952,6287.0,3093983.0,,52097.0,13942856,tokyo
994,2022-12-07,3624056,6307.0,3093983.0,,51921.0,13942856,tokyo
995,2022-12-08,3637612,6329.0,3093983.0,,52142.0,13942856,tokyo
996,2022-12-09,3652170,6353.0,3093983.0,,52477.0,13942856,tokyo
997,2022-12-10,3664333,6370.0,3093983.0,,52717.0,13942856,tokyo
998,2022-12-11,3671377,6388.0,3093983.0,,52979.0,13942856,tokyo
999,2022-12-12,3691181,6400.0,3093983.0,,53145.0,13942856,tokyo
1000,2022-12-13,3709993,6414.0,3093983.0,,53188.0,13942856,tokyo
1001,2022-12-14,3727680,6437.0,3093983.0,,53179.0,13942856,tokyo
1002,2022-12-15,3743953,6458.0,3093983.0,,53404.0,13942856,tokyo
1003,2022-12-16,3760973,6481.0,3093983.0,,53588.0,13942856,tokyo
1004,2022-12-17,3774619,6496.0,3093983.0,,53810.0,13942856,tokyo
1005,2022-12-18,3782568,6507.0,3093983.0,,53971.0,13942856,tokyo
1006,2022-12-19,3803076,6521.0,3093983.0,,54029.0,13942856,tokyo
1007,2022-12-20,3824262,6541.0,3093983.0,,53760.0,13942856,tokyo
1008,2022-12-21,3843082,6559.0,3093983.0,,53508.0,13942856,tokyo
1009,2022-12-22,3860414,6581.0,3093983.0,,53544.0,13942856,tokyo
1010,2022-12-23,3879145,6605.0,3093983.0,,53760.0,13942856,tokyo
1011,2022-12-24,3894548,6624.0,3093983.0,,53857.0,13942856,tokyo
1012,2022-12-25,3902976,6642.0,3093983.0,,54001.0,13942856,tokyo
1013,2022-12-26,3925038,6664.0,3093983.0,,54185.0,13942856,tokyo
1014,2022-12-27,3945281,6685.0,3093983.0,,54096.0,13942856,tokyo
1015,2022-12-28,3963653,6708.0,3093983.0,,53804.0,13942856,tokyo
1016,2022-12-29,3978178,6734.0,3093983.0,,53863.0,13942856,tokyo
1017,2022-12-30,3989367,6755.0,3093983.0,,53912.0,13942856,tokyo
1018,2022-12-31,3998553,6779.0,3093983.0,,53930.0,13942856,tokyo
1019,2023-01-01,4006090,6804.0,3093983.0,,53890.0,13942856,tokyo
1020,2023-01-03,4026274,6850.0,3093983.0,,53547.0,13942856,tokyo
1021,2023-01-04,4047009,6875.0,3093983.0,,53247.0,13942856,tokyo
1022,2023-01-05,4067729,6904.0,3093983.0,,53086.0,13942856,tokyo
1023,2023-01-06,4087359,6939.0,3093983.0,,53132.0,13942856,tokyo
1024,2023-01-07,4102483,6969.0,3093983.0,,53230.0,13942856,tokyo
1025,2023-01-08,4110682,6997.0,3093983.0,,53457.0,13942856,tokyo
1026,2023-01-09,4118169,7025.0,3093983.0,,53569.0,13942856,tokyo
1027,2023-01-10,4134941,7056.0,3093983.0,,53477.0,13942856,tokyo
1028,2023-01-11,4148368,7085.0,3093983.0,,53372.0,13942856,tokyo
1029,2023-01-12,4159609,7117.0,3093983.0,,53150.0,13942856,tokyo
1030,2023-01-13,4170336,7150.0,3093983.0,,53101.0,13942856,tokyo
1031,2023-01-14,4178605,7184.0,3093983.0,,53007.0,13942856,tokyo
1032,2023-01-15,4183038,7214.0,3093983.0,,52884.0,13942856,tokyo
1033,2023-01-16,4194135,7245.0,3093983.0,,52832.0,13942856,tokyo
1034,2023-01-17,4203322,7273.0,3093983.0,,52451.0,13942856,tokyo
1035,2023-01-18,4211041,7303.0,3093983.0,,52232.0,13942856,tokyo
1036,2023-01-19,4217644,7335.0,3093983.0,,52064.0,13942856,tokyo
1037,2023-01-20,4224251,7368.0,3093983.0,,51867.0,13942856,tokyo
1038,2023-01-21,4229361,7401.0,3093983.0,,51776.0,13942856,tokyo
1039,2023-01-22,4232038,7432.0,3093983.0,,51638.0,13942856,tokyo
1040,2023-01-23,4239343,7462.0,3093983.0,,51441.0,13942856,tokyo
1041,2023-01-24,4245277,7488.0,3093983.0,,51067.0,13942856,tokyo
1042,2023-01-25,4250338,7513.0,3093983.0,,50806.0,13942856,tokyo
1043,2023-01-26,4254635,7535.0,3093983.0,,50570.0,13942856,tokyo
1044,2023-01-27,4259150,7560.0,3093983.0,,50460.0,13942856,tokyo
1045,2023-01-28,4262577,7585.0,3093983.0,,50315.0,13942856,tokyo
1046,2023-01-29,4264395,7606.0,3093983.0,,50166.0,13942856,tokyo
1047,2023-01-30,4269258,7626.0,3093983.0,,50064.0,13942856,tokyo
1048,2023-01-31,4273270,7645.0,3093983.0,,49846.0,13942856,tokyo
1049,2023-02-01,4276772,7665.0,3093983.0,,49687.0,13942856,tokyo
1050,2023-02-02,4279713,7682.0,3093983.0,,49584.0,13942856,tokyo
1051,2023-02-03,4282705,7699.0,3093983.0,,49493.0,13942856,tokyo
1052,2023-02-04,4284992,7717.0,3093983.0,,49365.0,13942856,tokyo
1053,2023-02-05,4286097,7732.0,3093983.0,,49320.0,13942856,tokyo
1054,2023-02-06,4289228,7744.0,3093983.0,,49204.0,13942856,tokyo
1055,2023-02-07,4291840,7755.0,3093983.0,,48995.0,13942856,tokyo
1056,2023-02-08,4294013,7768.0,3093983.0,,48907.0,13942856,tokyo
1057,2023-02-09,4295935,7783.0,3093983.0,,48785.0,13942856,tokyo
1058,2023-02-10,4297687,7797.0,3093983.0,,48703.0,13942856,tokyo
1059,2023-02-11,4298486,7812.0,3093983.0,,48651.0,13942856,tokyo
1060,2023-02-12,4299296,7820.0,3093983.0,,48578.0,13942856,tokyo
1061,2023-02-13,4301519,7828.0,3093983.0,,48425.0,13942856,tokyo
1062,2023-02-14,4303377,7840.0,3093983.0,,48288.0,13942856,tokyo
1063,2023-02-15,4304831,7852.0,3093983.0,,48180.0,13942856,tokyo
1064,2023-02-16,4306103,7867.0,3093983.0,,48125.0,13942856,tokyo
1065,2023-02-17,4307249,7877.0,3093983.0,,48040.0,13942856,tokyo
1066,2023-02-18,4308241,7885.0,3093983.0,,47991.0,13942856,tokyo
1067,2023-02-19,4308751,7893.0,3093983.0,,47951.0,13942856,tokyo
1068,2023-02-20,4310212,7902.0,3093983.0,,47895.0,13942856,tokyo
1069,2023-02-21,4311407,7902.0,3093983.0,,47895.0,13942856,tokyo
1070,2023-02-22,4312479,7929.0,3093983.0,,47706.0,13942856,tokyo
1071,2023-02-23,4312906,7941.0,3093983.0,,47640.0,13942856,tokyo
1072,2023-02-24,4314088,7948.0,3093983.0,,47613.0,13942856,tokyo
1073,2023-02-25,4314898,7960.0,3093983.0,,47561.0,13942856,tokyo
1074,2023-02-26,4315268,7968.0,3093983.0,,47544.0,13942856,tokyo
1075,2023-02-27,4316448,7970.0,3093983.0,,47511.0,13942856,tokyo
1076,2023-02-28,4317476,7975.0,3093983.0,,47421.0,13942856,tokyo
